person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
-0.44021235897002414,4.538841924780596,3,-0.6895470656555152,0,2,2.30327530380112,0.916870409065506,-0.5240475022792295,-0.8432303966866811,0,-0.6921734584715454
-0.27877347020225657,4.42513847304422,0,1.2931413314461486,3,2,-0.2936412401868988,0.7996138230970175,-0.5240475022792295,-1.3137365244115677,0,-0.4456701234443032
-1.0859679140410945,-1.0326272103018077,2,0.05396108325760878,1,0,-1.1303377558790872,-1.1481483549351,1.9082239599477524,0.38008553539802403,0,-0.4456701234443032
-0.9245290252733269,-0.35040649988355427,3,-0.9373831152932232,1,4,3.2110120896935883,2.395606243223669,1.9082239599477524,4.332337008287071,0,-0.9386767934987879
-0.6016512477377918,-0.047197295253219335,3,0.7974692321707327,0,3,3.2110120896935883,1.1416121988384424,1.9082239599477524,2.826717399567434,1,-0.6921734584715454
-0.44021235897002414,0.1612590329301359,3,-0.1938749663800992,2,3,3.2110120896935883,1.9070371350216329,1.9082239599477524,2.1680088207525934,1,-0.4456701234443032
-0.7630901365055593,0.09493201941725016,3,-0.44171101601780716,0,3,3.2110120896935883,-0.014668023906376034,1.9082239599477524,2.3562112718425476,0,-0.4456701234443032
-0.27877347020225657,-0.08415091706754141,3,0.3017971328953168,3,4,3.2110120896935883,2.2653211477031254,1.9082239599477524,2.2621100462975705,0,-0.9386767934987879
-0.6016512477377918,-1.0326272103018077,2,-0.1938749663800992,5,1,-1.1303377558790872,0.5390436320559313,1.9082239599477524,0.38008553539802403,0,-0.6921734584715454
-0.27877347020225657,4.42513847304422,0,1.2931413314461486,5,0,1.632339418576252,-1.0276346415785977,-0.5240475022792295,-0.9373316222316583,0,-0.4456701234443032
-0.7630901365055593,4.42513847304422,2,-0.9373831152932232,1,5,2.30327530380112,2.7278332368010534,-0.5240475022792295,-0.8432303966866811,1,-0.9386767934987879
-0.27877347020225657,4.42513847304422,2,1.0453052818084407,2,1,0.05366674745891529,-0.21335279457520387,-0.5240475022792295,-1.3137365244115677,0,-0.4456701234443032
-0.27877347020225657,4.42513847304422,0,-1.1852191649309312,1,3,2.4216757541349203,1.3989252624915152,-0.5240475022792295,-0.8432303966866811,0,-0.6921734584715454
-0.44021235897002414,4.42513847304422,0,1.0453052818084407,2,4,1.3166048843527847,1.7637235299490353,-0.5240475022792295,-1.0314328477766357,0,-0.6921734584715454
-0.27877347020225657,0.26908780632679874,3,0.7974692321707327,4,0,3.2110120896935883,-1.154662609711127,1.9082239599477524,1.8857051441176613,0,-0.6921734584715454
-0.9245290252733269,-0.003610972087608694,3,-0.1938749663800992,3,1,3.2110120896935883,0.5390436320559313,1.9082239599477524,1.9798063696626387,0,-0.6921734584715454
-0.27877347020225657,0.42709770308978207,3,-1.1852191649309312,0,0,3.2110120896935883,-1.438032692468308,1.9082239599477524,1.6034014674827295,0,-0.6921734584715454
-0.6016512477377918,0.2181107587983237,3,-0.1938749663800992,0,3,3.2110120896935883,-0.014668023906376034,1.9082239599477524,1.9798063696626387,1,-0.4456701234443032
-0.7630901365055593,0.2181107587983237,3,0.5496331825330247,0,5,3.2110120896935883,2.4705201731479813,1.9082239599477524,1.9798063696626387,1,-0.6921734584715454
-0.7630901365055593,0.4834946151510243,3,0.3017971328953168,4,2,3.2110120896935883,1.3663539886113796,1.9082239599477524,1.5093002419377521,1,-0.6921734584715454
-0.7630901365055593,0.5781716892968464,3,0.5496331825330247,5,1,3.2110120896935883,-0.12541035509883752,1.9082239599477524,1.3210977908477974,0,-0.9386767934987879
-0.44021235897002414,1.014034920952953,3,1.0453052818084407,1,0,3.2110120896935883,-1.0211203868025704,-0.5240475022792295,0.7564904375779334,0,-0.4456701234443032
-0.27877347020225657,4.046126967256302,3,-0.1938749663800992,4,2,0.05366674745891529,1.6041242879363706,-0.5240475022792295,-1.2196352988665904,1,-0.6921734584715454
-0.27877347020225657,3.9912461012182114,3,-1.1852191649309312,5,1,1.632339418576252,0.14493121810628917,-0.5240475022792295,-0.9373316222316583,0,-0.6921734584715454
-0.7630901365055593,3.989275241388114,2,-0.44171101601780716,4,0,4.000348425252257,-0.014668023906376034,-0.5240475022792295,-0.37272426896179445,0,-0.4456701234443032
-0.44021235897002414,1.1656395232681203,3,1.0453052818084407,4,0,3.2110120896935883,-1.2198051574713986,-0.5240475022792295,0.5682879864879788,0,-0.4456701234443032
-0.6016512477377918,-1.0326272103018077,2,-0.6895470656555152,5,4,-1.2487382062128876,-0.014668023906376034,-0.5240475022792295,-0.18452181787183988,1,-0.6921734584715454
-1.0859679140410945,1.222491249136308,3,-1.1852191649309312,5,0,3.2110120896935883,-1.643231717913163,-0.5240475022792295,0.5682879864879788,0,-0.4456701234443032
-0.9245290252733269,3.9513740908093222,2,0.3017971328953168,5,1,0.3694012816823826,0.1775024919864248,-0.5240475022792295,-1.2196352988665904,0,-0.9386767934987879
-0.27877347020225657,3.723967187336571,0,-1.1852191649309312,1,1,0.05366674745891529,-0.014668023906376034,1.9082239599477524,-1.2196352988665904,0,-0.4456701234443032
-0.44021235897002414,2.9441510141779283,0,1.0453052818084407,3,3,2.4216757541349203,1.5194389758480171,1.9082239599477524,-0.6550279455967264,0,-0.9386767934987879
-0.9245290252733269,0.06650615648315625,3,0.3017971328953168,1,3,3.068931549293028,1.613895670100411,1.9082239599477524,2.3562112718425476,0,-0.6921734584715454
-0.9245290252733269,-1.0326272103018077,0,0.5496331825330247,1,3,-1.2882050229908208,1.2393260204788499,-0.5240475022792295,-0.37272426896179445,1,-0.6921734584715454
-0.27877347020225657,3.6671154614683834,2,1.2931413314461486,2,1,2.895277555470121,-0.014668023906376034,-0.5240475022792295,-0.5609267200517492,0,-0.6921734584715454
-0.44021235897002414,3.6481648861789875,0,1.0453052818084407,2,3,1.632339418576252,1.1025266701822798,-0.5240475022792295,-0.8432303966866811,1,-0.9386767934987879
-0.6016512477377918,3.572362585021404,0,1.0453052818084407,1,0,-0.009480159385778184,-1.3175189791118056,-0.5240475022792295,-1.2196352988665904,0,-0.9386767934987879
-0.44021235897002414,3.4776097085744238,3,-0.6895470656555152,3,2,2.4216757541349203,0.7996138230970175,-0.5240475022792295,-0.6550279455967264,0,-0.4456701234443032
-0.44021235897002414,-1.0326272103018077,2,-1.1852191649309312,3,2,-1.0514041223232204,-0.014668023906376034,1.9082239599477524,0.7564904375779334,0,-0.6921734584715454
-0.9245290252733269,-0.18079885104346066,3,0.3017971328953168,3,0,2.895277555470121,-0.014668023906376034,1.9082239599477524,3.0149198506573893,0,-0.9386767934987879
-1.0859679140410945,-1.0326272103018077,2,0.3017971328953168,1,2,-1.0514041223232204,0.8386993517531801,1.9082239599477524,0.7564904375779334,1,-0.6921734584715454
-0.7630901365055593,-0.028246719963823406,3,-0.6895470656555152,1,0,2.895277555470121,-1.0211203868025704,1.9082239599477524,2.450312497387525,0,-0.9386767934987879
-0.27877347020225657,0.3507647858240952,3,-0.6895470656555152,5,0,2.895277555470121,-1.154662609711127,1.9082239599477524,1.5093002419377521,0,-0.6921734584715454
-0.27877347020225657,-1.0326272103018077,2,-0.6895470656555152,1,0,-0.562015594276846,-1.1481483549351,1.9082239599477524,3.203122301747344,0,-0.6921734584715454
-0.9245290252733269,0.407616511692283,3,0.3017971328953168,5,1,2.895277555470121,-0.36643778181184206,1.9082239599477524,1.4151990163927748,0,-0.6921734584715454
-1.0859679140410945,-1.0326272103018077,2,-1.1852191649309312,4,2,-0.86196340178914,0.796356695709004,1.9082239599477524,1.6975026930277064,1,-0.4456701234443032
-0.9245290252733269,-1.0326272103018077,2,0.3017971328953168,0,0,-0.7751364048776865,-1.2686620682916023,1.9082239599477524,2.1680088207525934,0,-0.9386767934987879
-0.6016512477377918,0.312939437546461,3,-1.1852191649309312,5,3,2.895277555470121,1.613895670100411,1.9082239599477524,1.6034014674827295,1,-0.4456701234443032
-0.6016512477377918,3.4776097085744238,3,-0.6895470656555152,1,2,1.3166048843527847,0.6335003263083253,-0.5240475022792295,-0.9373316222316583,1,-0.6921734584715454
-0.44021235897002414,0.6350234151650342,3,0.05396108325760878,0,1,2.895277555470121,0.5390436320559313,-0.5240475022792295,1.0387941142128656,0,-0.6921734584715454
-0.27877347020225657,0.8245291680589936,3,1.2931413314461486,1,0,2.895277555470121,-0.695407648001213,-0.5240475022792295,0.7564904375779334,0,-0.9386767934987879
-0.27877347020225657,-1.0326272103018077,2,-1.1852191649309312,0,0,-1.0987643024567406,-0.014668023906376034,1.9082239599477524,0.5682879864879788,0,-0.4456701234443032
-0.9245290252733269,0.7866280174802016,3,0.3017971328953168,1,1,2.895277555470121,-0.014668023906376034,1.9082239599477524,0.8505916631229108,0,-0.4456701234443032
-0.7630901365055593,1.6052928699821059,3,0.5496331825330247,0,1,2.895277555470121,0.0244175047497866,-0.5240475022792295,0.1918830843080695,0,-0.9386767934987879
-0.6016512477377918,0.04755558119376032,3,-0.6895470656555152,2,0,2.832130648625428,-0.014668023906376034,1.9082239599477524,2.1680088207525934,0,-0.9386767934987879
-1.0859679140410945,-1.0326272103018077,0,0.05396108325760878,0,4,-1.011937305545287,1.51292472107199,1.9082239599477524,0.9446928886678883,1,-0.6921734584715454
-0.9245290252733269,0.06650615648315625,3,-0.1938749663800992,1,2,2.816343921914254,0.6595573454124339,1.9082239599477524,2.0739075952076163,1,-0.6921734584715454
-0.9245290252733269,3.2881039556804645,2,0.3017971328953168,4,1,2.4216757541349203,-0.014668023906376034,-0.5240475022792295,-0.6550279455967264,0,-0.9386767934987879
-0.27877347020225657,0.12714799740922322,3,0.05396108325760878,5,3,2.745303651713974,1.4933819567439084,1.9082239599477524,1.8857051441176613,1,-0.9386767934987879
-0.6016512477377918,0.31286363524530336,3,0.05396108325760878,4,2,2.7374102883583875,0.7996138230970175,1.9082239599477524,1.5093002419377521,1,-0.9386767934987879
-0.6016512477377918,0.13091916189181302,3,-1.1852191649309312,5,3,2.7374102883583875,-0.014668023906376034,1.9082239599477524,1.8857051441176613,0,-0.6921734584715454
-0.7630901365055593,-0.07562315818731323,3,0.5496331825330247,3,1,2.579543021246654,0.2198451480306015,1.9082239599477524,2.3562112718425476,0,-0.9386767934987879
-0.7630901365055593,1.014034920952953,3,-0.9373831152932232,1,1,2.5163961144019606,0.5390436320559313,-0.5240475022792295,0.38008553539802403,0,-0.6921734584715454
-0.6016512477377918,-1.0258050031976254,2,-0.6895470656555152,3,2,-1.2724182962796475,0.8256708422011261,-0.5240475022792295,-0.37272426896179445,0,-0.6921734584715454
-0.9245290252733269,-0.12299959641080306,3,-1.1852191649309312,5,1,2.496662706012994,-0.014668023906376034,1.9082239599477524,2.3562112718425476,0,-0.6921734584715454
-0.44021235897002414,3.174400503944089,0,-0.44171101601780716,3,2,1.632339418576252,1.053669759362076,-0.5240475022792295,-0.7491291711417039,1,-0.4456701234443032
-0.6016512477377918,3.174400503944089,2,0.7974692321707327,2,1,1.632339418576252,-0.70192190277724,-0.5240475022792295,-0.7491291711417039,0,-0.4456701234443032
-0.27877347020225657,3.174400503944089,0,1.2931413314461486,2,1,1.8849270459550258,0.3729301352672391,-0.5240475022792295,-0.7491291711417039,0,-0.6921734584715454
-0.44021235897002414,2.9281188274830994,0,0.3017971328953168,0,3,0.35361455497120925,1.1025266701822798,1.9082239599477524,-1.125534073321613,1,-0.6921734584715454
-0.27877347020225657,3.145974641009995,0,-1.1852191649309312,3,2,2.4216757541349203,1.0210984854819405,-0.5240475022792295,-0.5609267200517492,1,-0.9386767934987879
-0.44021235897002414,3.0985982027865053,0,0.05396108325760878,3,2,4.000348425252257,0.9624701924976962,-0.5240475022792295,-0.18452181787183988,0,-0.4456701234443032
-0.7630901365055593,0.31286363524530336,3,0.5496331825330247,1,1,2.4690359342684407,-0.014668023906376034,1.9082239599477524,1.2269965653028199,0,-0.6921734584715454
-0.44021235897002414,-1.0212568651281702,2,-0.44171101601780716,4,2,-1.2487382062128876,0.8386993517531801,-0.5240475022792295,-0.27862304341681704,0,-0.6921734584715454
-1.0859679140410945,-0.4546346639752319,3,-0.44171101601780716,1,2,2.4216757541349203,0.5520721416079859,1.9082239599477524,3.955932106107162,1,-0.6921734584715454
-0.6016512477377918,-0.48306052690932577,3,-0.6895470656555152,2,3,2.4216757541349203,-0.014668023906376034,1.9082239599477524,4.144134557197117,0,-0.6921734584715454
-0.44021235897002414,-1.0171635408656607,2,-1.1852191649309312,0,2,-1.0514041223232204,0.5976719250401756,1.9082239599477524,0.5682879864879788,1,-0.4456701234443032
-0.6016512477377918,-1.0144346580239876,0,-0.9373831152932232,2,1,-0.9487903987005936,-0.36643778181184206,1.9082239599477524,1.0387941142128656,0,-0.6921734584715454
-0.27877347020225657,3.0227959016289216,0,-0.1938749663800992,2,1,1.632339418576252,0.14818834549430268,-0.5240475022792295,-0.7491291711417039,0,-0.4456701234443032
-0.44021235897002414,3.0038453263395257,0,-1.1852191649309312,2,4,3.2110120896935883,2.890689606201732,-0.5240475022792295,-0.37272426896179445,1,-0.9386767934987879
-0.27877347020225657,2.7764384228667747,0,0.3017971328953168,1,1,4.000348425252257,-0.12541035509883752,1.9082239599477524,-0.09042059232686248,0,-0.9386767934987879
-0.6016512477377918,3.0038453263395257,3,-1.1852191649309312,3,1,-0.5778023209880194,-0.014668023906376034,-0.5240475022792295,-1.3137365244115677,0,-0.4456701234443032
-0.6016512477377918,-1.0144346580239876,0,-1.1852191649309312,0,1,-0.8146032216556199,0.25893067668676417,1.9082239599477524,1.6975026930277064,0,-0.4456701234443032
-0.7630901365055593,-1.0137524373135693,2,-1.1852191649309312,0,2,-1.1461244825902606,0.7996138230970175,1.9082239599477524,0.09778185876309209,1,-0.9386767934987879
-0.9245290252733269,-0.46410995161992985,3,0.3017971328953168,3,3,2.4216757541349203,1.1578978357785106,1.9082239599477524,4.0500333316521395,1,-0.9386767934987879
-0.27877347020225657,-0.35040649988355427,3,-0.6895470656555152,1,1,2.4216757541349203,-0.45438022128820843,1.9082239599477524,3.297223527292321,0,-0.4456701234443032
-0.44021235897002414,-1.0137524373135693,2,-0.9373831152932232,3,3,-0.9566837620561802,1.1578978357785106,1.9082239599477524,1.0387941142128656,0,-0.6921734584715454
-0.9245290252733269,-1.0137524373135693,2,-0.9373831152932232,1,1,-0.7751364048776865,-0.014668023906376034,1.9082239599477524,1.8857051441176613,0,-0.6921734584715454
-0.44021235897002414,-0.4572877445157473,3,-0.9373831152932232,1,4,2.4216757541349203,1.7311522560689,1.9082239599477524,3.955932106107162,1,-0.6921734584715454
-1.0859679140410945,-0.3314559245941583,3,-0.1938749663800992,1,1,2.4216757541349203,-0.014668023906376034,1.9082239599477524,3.203122301747344,0,-0.9386767934987879
-0.44021235897002414,3.0038453263395257,0,-1.1852191649309312,5,5,2.4216757541349203,2.4868058100880495,-0.5240475022792295,-0.5609267200517492,0,-0.9386767934987879
-0.27877347020225657,3.0038453263395257,3,-0.9373831152932232,1,0,-1.0514041223232204,-0.5586082977046429,-0.5240475022792295,-1.5019389755015222,0,-0.4456701234443032
-0.7630901365055593,3.0038453263395257,3,0.7974692321707327,0,0,-0.3410014203204189,-0.7833500874775794,-0.5240475022792295,-1.3137365244115677,0,-0.9386767934987879
-0.27877347020225657,3.0038453263395257,0,-0.6895470656555152,5,1,2.4216757541349203,-0.3110666162156113,-0.5240475022792295,-0.5609267200517492,0,-0.9386767934987879
-0.9245290252733269,-0.3226628576598786,3,0.05396108325760878,4,1,2.4216757541349203,0.25893067668676417,1.9082239599477524,3.203122301747344,0,-0.6921734584715454
-0.7630901365055593,-0.31250534930476237,3,-0.9373831152932232,0,0,2.4216757541349203,-1.0211203868025704,1.9082239599477524,3.1090210762023665,0,-0.6921734584715454
-0.44021235897002414,-0.31250534930476237,3,-0.1938749663800992,2,0,2.4216757541349203,-1.643231717913163,1.9082239599477524,3.1090210762023665,0,-0.9386767934987879
-0.6016512477377918,-0.42620880104113795,3,-0.6895470656555152,0,3,2.4216757541349203,1.3989252624915152,1.9082239599477524,3.7677296550172072,0,-0.9386767934987879
-0.7630901365055593,-0.31250534930476237,3,-0.9373831152932232,5,1,2.4216757541349203,0.25893067668676417,1.9082239599477524,3.1090210762023665,0,-0.4456701234443032
-0.9245290252733269,-0.3124295470036048,3,-1.1852191649309312,5,1,2.4216757541349203,-0.21986704935123147,1.9082239599477524,3.1090210762023665,0,-0.9386767934987879
-0.9245290252733269,-0.3124295470036048,3,-0.44171101601780716,5,2,2.4216757541349203,0.38921577220730724,1.9082239599477524,3.1090210762023665,0,-0.6921734584715454
-0.9245290252733269,-0.2746041987259705,3,-0.6895470656555152,1,1,2.4216757541349203,0.0244175047497866,1.9082239599477524,2.9208186251124117,0,-0.4456701234443032
-0.7630901365055593,-1.0098865199545326,2,-0.44171101601780716,0,0,-0.7435629514553398,-1.0211203868025704,1.9082239599477524,1.9798063696626387,0,-0.4456701234443032
-0.6016512477377918,2.909092449892546,0,-0.9373831152932232,1,1,2.4216757541349203,0.1775024919864248,-0.5240475022792295,-0.5609267200517492,0,-0.9386767934987879
-0.7630901365055593,2.8332901487349624,0,0.05396108325760878,0,0,1.7902066856879857,-0.695407648001213,-0.5240475022792295,-0.6550279455967264,0,-0.6921734584715454
-0.44021235897002414,2.8332901487349624,0,-0.6895470656555152,1,3,2.4216757541349203,1.6399526892045198,-0.5240475022792295,-0.46682549450677185,0,-0.6921734584715454
-0.27877347020225657,2.8332901487349624,0,1.2931413314461486,1,2,1.632339418576252,1.0373841224220086,-0.5240475022792295,-0.7491291711417039,1,-0.9386767934987879
-0.7630901365055593,2.8143395734455665,0,0.5496331825330247,3,2,4.000348425252257,1.2230403835387818,-0.5240475022792295,-0.09042059232686248,1,-0.6921734584715454
-0.27877347020225657,2.8143395734455665,0,1.5409773810838567,1,0,0.3694012816823826,-1.0276346415785977,-0.5240475022792295,-1.0314328477766357,0,-0.9386767934987879
-0.7630901365055593,-0.2746041987259705,3,-0.9373831152932232,4,2,2.4216757541349203,0.7116713836206512,1.9082239599477524,2.9208186251124117,0,-0.9386767934987879
-0.27877347020225657,-0.3883076504623461,3,-0.6895470656555152,0,3,2.4216757541349203,0.26870205885080467,1.9082239599477524,3.4854259783822763,0,-0.4456701234443032
-0.9245290252733269,-0.2556536234365746,3,0.05396108325760878,1,2,2.4216757541349203,0.7800710587689359,1.9082239599477524,2.826717399567434,1,-0.4456701234443032
-0.27877347020225657,-0.3693570751729502,3,-1.1852191649309312,2,3,2.4216757541349203,1.382639625551447,1.9082239599477524,3.3913247528372987,1,-0.9386767934987879
-0.7630901365055593,-0.3693570751729502,3,-0.9373831152932232,5,4,2.4216757541349203,2.245778383375044,1.9082239599477524,3.3913247528372987,0,-0.9386767934987879
-0.7630901365055593,-1.0098865199545326,0,-0.6895470656555152,1,1,-1.3039917497019944,-0.581408189420738,-0.5240475022792295,-0.5609267200517492,0,-0.4456701234443032
-1.0859679140410945,-1.0098865199545326,2,-1.1852191649309312,5,2,-0.8146032216556199,0.6335003263083253,1.9082239599477524,1.6034014674827295,0,-0.4456701234443032
-0.9245290252733269,2.719586696998587,0,0.3017971328953168,5,1,1.0008703501293172,-0.1351817372628786,-0.5240475022792295,-0.8432303966866811,0,-0.4456701234443032
-0.27877347020225657,2.719586696998587,2,1.2931413314461486,4,1,1.9480739527997193,0.25893067668676417,-0.5240475022792295,-0.6550279455967264,0,-0.4456701234443032
-0.27877347020225657,-0.35040649988355427,3,0.05396108325760878,5,5,2.4216757541349203,2.408634752775723,1.9082239599477524,3.297223527292321,0,-0.9386767934987879
-0.9245290252733269,-0.2178282751589403,3,0.3017971328953168,1,1,2.4216757541349203,-0.014668023906376034,1.9082239599477524,2.63851494847748,0,-0.4456701234443032
-0.6016512477377918,-0.2177524728577827,3,-0.1938749663800992,2,3,2.4216757541349203,-0.014668023906376034,1.9082239599477524,2.63851494847748,1,-0.4456701234443032
-0.7630901365055593,-0.2177524728577827,3,-0.1938749663800992,1,1,2.4216757541349203,0.10584568945012596,1.9082239599477524,2.63851494847748,0,-0.6921734584715454
-0.7630901365055593,-0.2177524728577827,3,-0.1938749663800992,1,3,2.4216757541349203,1.5031533389079497,1.9082239599477524,2.63851494847748,1,-0.6921734584715454
-0.6016512477377918,-0.2146445785103218,3,0.7974692321707327,4,2,2.4216757541349203,0.7116713836206512,1.9082239599477524,2.63851494847748,1,-0.4456701234443032
-0.27877347020225657,-0.1988018975683868,3,-0.1938749663800992,0,2,2.4216757541349203,0.5976719250401756,1.9082239599477524,2.63851494847748,0,-0.9386767934987879
-0.6016512477377918,2.596407957617513,2,0.7974692321707327,3,2,1.632339418576252,0.6530430906364063,-0.5240475022792295,-0.6550279455967264,0,-0.6921734584715454
-0.7630901365055593,2.340575191210668,0,0.05396108325760878,1,5,1.9480739527997193,2.1317789247945687,1.9082239599477524,-0.46682549450677185,1,-0.6921734584715454
-0.7630901365055593,-0.9962421057461676,2,-0.6895470656555152,4,4,-0.30153460354248546,1.955894045841836,1.9082239599477524,3.673628429472231,0,-0.4456701234443032
-0.6016512477377918,-0.12299959641080306,3,-1.1852191649309312,4,1,2.4216757541349203,-0.014668023906376034,1.9082239599477524,2.3562112718425476,0,-0.6921734584715454
-0.6016512477377918,-0.12299959641080306,3,-0.6895470656555152,4,1,2.4216757541349203,0.0244175047497866,1.9082239599477524,2.3562112718425476,0,-0.6921734584715454
-0.27877347020225657,-0.23670304814717866,3,0.5496331825330247,0,3,2.4216757541349203,1.2360688930908363,1.9082239599477524,2.7326161740224575,1,-0.9386767934987879
-0.7630901365055593,-0.9947260597230159,2,-0.6895470656555152,0,3,-0.8935368552114867,-0.014668023906376034,1.9082239599477524,1.1328953397578425,0,-0.6921734584715454
-0.6016512477377918,2.5300809441046272,3,0.7974692321707327,3,1,0.3694012816823826,0.5390436320559313,-0.5240475022792295,-1.0314328477766357,0,-0.9386767934987879
-0.6016512477377918,2.5300809441046272,0,0.7974692321707327,2,2,0.3694012816823826,0.7996138230970175,-0.5240475022792295,-1.0314328477766357,0,-0.9386767934987879
-1.0859679140410945,2.5300809441046272,0,0.05396108325760878,1,2,1.0008703501293172,1.1774406001065922,-0.5240475022792295,-0.8432303966866811,0,-0.4456701234443032
